date_creat,titre,titre_court,objet,adrs_libcommune,adrg_libvoie,adrg_codepostal,siteweb
2012-02-15,ASSOCIATION POUR LA RECHERCHE EN PSYCHOLOGIE ERGONOMIQUE ET ERGONOMIE (ARPEGE),ARPEGE,"faciliter les échanges entre les chercheurs menant des recherches dans le domaine de la  psychologie ergonomique et de l'ergonomie ; favoriser la reconnaissance et la diffusion de leurs travaux, à la fois sur les plans national et international ; promouvoir la formation des étudiants dans le domaine de la conception et l'évaluation des situations de travail et de vie ; améliorer les conditions de développement des recherches dans les institutions ; permettre que se développe une meilleure pluridisciplinarité, notamment avec des disciplines des Sciences de la vie (SDV), des Sciences pour l'ingénieur (SPI) et des Sciences de l'homme et de la société (SHS) ; promouvoir des échanges internationaux entre des chercheurs menant des recherches dans le domaine de la psychologie ergonomique et de l'ergonomie ; promouvoir des échanges et des partenariats avec différentes associations scientifiques et/ou professionnelles, notamment en psychologie, ergonomie, interaction humain- machine ; promouvoir la recherche en entreprise, notamment au travers de partenariats ; établir un lien durable entre la recherche et les besoins des entreprises",Paris 5e,17  RUE DE KERDERFF,56260,www.arpege-recherche.org
2012-03-20,ASSOCIATION ZI QIANG,ZI QIANG,"étude et promotion de la culture chinoise, et notamment
l'enseignement des arts martiaux chinois",Paris 13e,4  rue Auguste Perret,75013,http://www.ziqiang.fr
2012-05-31,ASSOCIATION DES DOCTORANTS CHINOIS EN FRANCE,ADCF,"assurer le service aux doctorants et chercheurs chinois en france ; promouvoir les échanges d'études, de pensées et de cohésion entre les doctorants et chercheurs chinois et les aider à résoudre les problèmes rencontrés dans les études, le travail et la vie, afin qu'ils puissent poursuivre et achever leurs études et leurs recherches en france ;",Paris,29 RUE DE LA GLACIÈRE,75013,http://NON/
2012-07-17,ARTTAO : CENTRE DES ÉCHANGES CULTURES ET ARTISTIQUES FRANCO-CHINOISE,ARTTAO,"faciliter l'échange de connaissances et d'informations dans tous les domaines cultures et artistiques, en particulier entre la France et la Chine ; organiser des spectacles et expositions artistiques, en Europe, en Asie, en Amérique ; élaborer d'une plateforme pour présenter des objets artistiques, notamment des tableaux, calligraphies et aussi pour réunir toutes personnes intéressées par les activités artistiques ; conseil, formation et prestation dans les domaines cultures et artistiques",Paris 14e,62  rue de la tombe issoir,75014,www.arttao.org
2012-12-04,MAGAZINE TASTE OF LIFE,TASTE OF LIFE,"éditer le magazine taste of life pour les Chinois en France et leur faire découvrir la culture française, le savoir-vivre et le savoir-faire français",Paris 13e,83  rue Château des Rentie,75013,http://tasteoflifemag.fr/
2013-02-11,THIRST4MACHINES - FABLAB DE L'ENSAPM,THIRST4MACHINES - FABLAB DE L'ENSAPM,constitution d'un fablab à l'ENSAPM : l'association demande une cotisation à ses membres dans le but de financer la constitution de ce fablab ; le fablab se constituera à travers l'achat de matériel et la constitution de base de données,Paris,10  square Chauré,75020,http://fablab.wp-digital-knowledge.net/
2013-04-15,"ASSOCIATION BISSONGO AGROFORESTERIE, HORTICULTURE & ENVIRONNEMENT",BISSONGO AGROFORESTERIE,"mobiliser les acteurs locaux et internationaux pour promouvoir des solutions écologiques comme leviers de développement économique durable et de lutte contre la pauvreté en France et au Burkina-Faso ; l'association s'attache à : oeuvrer pour la reforestation, lutter contre la déforestation et les émissions de gaz à effet de serre, promouvoir l'agroforesterie, et l'irrigation goutte à goutte, développer des solutions forages, biogaz et solaire portables, établir des filières fibres, tanins, colorants et matériaux végétaux innovants, défendre l'égalité du genre et prêcher l'écocitoyenneté; l'association pourra exercer toutes activités dont : transactions sur intrants et machines pour l'agriculture, retraitements des déchets, recyclages des surplus et biens de seconde main, intelligence, ingénierie, et toutes activités connexes concourant à la réalisation de son objet",Paris,7  rue Manin,75019,www.bissongo-agroforestry.com
2013-08-18,ECOLE DU WEN WU,ECOLE DU WEN WU,"diffusion des cultures traditionnelles chinoises au travers, notamment, de la pratique des arts martiaux internes et externes ; cette diffusion est large, obéit à une éthique et interdit toute discrimination d'origine, d'âge ou quelle qu'elle soit",Paris,27  rue Bouchardon,75010,http://zhangaijun.fr
2013-10-18,LART DE PARIS-CYAN,LART DE PARIS-CYAN,développement des échanges culturels entre la France et la Chine ; elle doit atteindre son objet à travers les activités suivantes : organisation dexpositions et de forums culturels ; communication autour dévènements et de réalisation artistiques et culturelles,Paris,4  rue de la Plaine,75020,www.artdepariscyan.com
2014-02-28,ASSOCIATION DES ENTREPRENEURS CHINOIS EN EUROPE (AECE),AECE,"apporter toute assistance aux adhérents ; organiser les conférences sur la théorie économique et des échanges économiques en fonction des problèmes rencontrés dans la gestion actuelle des entreprises ; orienter les entrepreneurs dans la stratégie du développement vers un niveau supérieur ; établir les échanges amicaux entre les adhérents et les entrepreneurs en Chine et dans d'autres pays étrangers ; promouvoir les méthodes de gestion modernes et de renforcer les échanges économiques et commerciaux ; créer des contacts entre les adhérents et la société ;  fournir des occasions d'investissement ;  leur fournir de l'aide juridique de résoudre les difficultés de gestion rencontrées  par les adhérents dans la mesure du possible et  défendre leurs intérêts ; créer une revue interne et par les moyens de communication comme revue INTERNET et autres, fournir le plus d'information possible aux adhérents ;  fournir des services variés pour le développement des collaborations économiques et technologiques et de créer ensemble les occasions commerciales ; organiser systématiquement des activités culturelles et touristiques pour les adhérents",Paris 1er,33  Rue réaumur,75003,www.ozhsw.com
2014-03-05,ASSOCIATION DE DEVELOPPEMENT DES ACTIVITÉS ENERGETIQUES ET PSYCHOCORPORELLES,ADAEP,"la promotion, la recherche, l'étude, l'enseignement, le développement des disciplines énergétiques issues des méthodes traditionnelles et contemporaines chinoises et japonaises (qi gong, bazi, 
) ainsi que les techniques psychocorporelles ; d'autres techniques similaires ou complémentaires orientales ou occidentales pourront être intégrées telles que la relaxation, les techniques d'entretiens corporelles",Paris 13e,9  RUE FRANÇOISE DOLTO,75013,http://hentqi.fr
2014-04-10,CHINA GATE,CHINA GATE,organiser des échanges culturels entre la Chine et l'Europe ; mettre en oeuvre des projets d'échange,Paris,14  rue Oudinot,75007,www.chinagate.fr
2014-05-20,LASSOCIATION EUROPEENNE DE LINVESTISSEMENT ET LEDUCATION INTERNATIONAUX,LASSOCIATION EUROPEENNE DE LINVES...,faciliter et promouvoir les échanges culturels entre lEurope et la Chine dans les domaines de léducation et linvestissement ; conseiller les personnes morales et physiques et faciliter un échange de compétences et de savoir faire dans le cadre linvestissement et de créations dentreprises ; organiser des évènements pour les échanges,Paris,76-78  avenue des Champs-Elysée,75008,www.aeiei.com
2014-05-21,ASSOCIATION FRANCE-CHINE CULTURES INTERACTIVES  - AFCCI,AFCCI,"promotion des échanges culturels et organisation d'activités telles que conférences, expositions, activités artistiques, spectacles festivités, échanges linguistiques, rencontres",Paris 15e,96 RUE D'ALLERAY,75015,https://www.journalfrancechineinfo.org/839
2014-05-22,ASSOCIATION FRANCO-CHINOISE POUR LA PROMOTION DE L'EDUCATION CULTURELLE ET ARTISTIQUE (AFCECA),AFCECA,développer et promouvoir l'éducation et des échanges culturels et artistiques entre la France et la Chine ; fournir de l'aide et du conseil aux adhérents étudiants pour leur scolarisation et installation en France,Paris,253  rue Saint honoré,75001,www.afceca.org
2014-06-01,L'ASSOCIATION FRANCE - CHINE POUR LA PROMOTION DE PROJETS INTERNATIONAUX (FCPPI),FCPPI,"concourir au développement de coopérations internationales à travers le monde, et plus particulièrement une coopération sino-française .
elle favorise, coordonne et organise les actions répondant à l'objet de l'association dans les domaines de l'éducation, de la culture, de la recherche, de l'industrie, de l'économie et de la politique ; l'association rassemble toutes personnes physiques ou morales partageant ses idées et ses objectifs sans distinction de nationalité",Paris 8e,2 avenue Paul Eluard,93000,www.fcppi.org
2014-06-20,FONDATION FRANCE CHINE - FFC- ASSOCIATION DE PREFIGURATION,FFC,"association dénommée fondation France Chine (ffc) - association de prefiguration, ci-après l'association, est un organe de réflexions et d'études créé à l'initiative de M. Gérard Houa, visant à développer la connaissance et la compréhension mutuelles entre la France et la Chine, dans les domaines politiques, économiques, commerciaux, environnementaux et culturels ; l'association vise à encourager toute action menée, tant en France qu'à l'étranger, sous quelque forme que ce soit, pour favoriser le développement des relations entre la Chine et la France",Paris,31   rue  de Metz,31000,www.avenir-france-chine.org
2014-07-16,ERGODIS,ERGODIS,"promouvoir une meilleure ergonomie des dispositifs de saisie, de pointage, et plus généralement des interfaces homme-machine ; elle s'attache aussi au bon respect des règles de typographie des langues pratiquées par ses adhérents ; les moyens utilisés à ces fins comprennent, mais ne se limitent pas à : la promotion d'une disposition de clavier alternative à l'azerty ou au qwerty ; la promotion de la dactylographie ; la promotion de la typographie française ; l'adaptation des outils informatiques utilisés sur différents supports (ordinateurs, tablettes, terminaux mobiles)",Paris,46 RUE AMIRAL MOUCHEZ,75014,http://ergodis.org/
2014-10-09,"CN KICK, CULTURE CHINOISE CONTEMPORAINE",CN KICK,"promouvoir la culture contemporaine chinoise pour oeuvrer à la cohésion sociale et à la lutte contre les discriminations envers les communautés chinoises ou apparentées, via une activité éditoriale (site web d'information sur la culture contemporaine chinoise), l'organisation de soirées, de rencontres et de conférences et/ou d'activités de sensibilisation, la vente d'objets, la publication d'annonces, la prestation de services et plus généralement toutes opérations industrielles, commerciales ou financières, mobilières ou immobilières, pouvant se rattacher directement ou indirectement à l'objet social, toute activité visant à promouvoir la culture chinoise contemporaine ou susceptible d'en faciliter l'extension ou le développement, la durée de l'association est illimitée",Paris 19e,142  boulevard de la Villette,75019,cnkick.net
2014-11-04,INSTITUT FRANCE CHINE POUR L'INNOVATION - IFCI,IFCI,promouvoir l'échange et la coopération entre la France et la Chine en matière d'innovation avec l'objectif d'assister les entreprises françaises et chinoises dans l'accélération de leur performance et plus particulièrement de contribuer au développement de l'activité en France ; ce qui signifie : organiser des évènements de formation et d'échange en méthodes et management de l'innovation ; accompagner des entreprises françaises pour le développement du marché en Chine de leurs produits-technologies innovantes ; assister des entreprises chinoises pour l'exploration des produits-technologies innovantes et leur implantation en France,Paris,23 rue Baptiste Renard,27350,www.ifci.fr
2014-12-17,ASSOCIATION INTERNATIONALE SHAOLIN BLACK AND WHITE,SHAOLIN BLACK AND WHITE,"promotion culturelle, sportive et économique (Afrique, Asie, Europe, Amérique) ; consulting ; organisation d'événements (spectacles d'arts martiaux, forums économiques et événements sportifs) ; organisation, production et diffusion de la culture shaolin, des arts martiaux Shaolin, et des arts martiaux en général, via les arts scéniques et cinématographiques, ou sous toute autre forme événementielle ; organisation de compétitions sportives aux niveaux national et international ; conception et dispense de programmes de formation et de coaching autour des arts de Shaolin, la culture chinoise, les arts martiaux, la danse, à destination de la jeunesse, des entreprises et du grand public ; mise à disposition des artistes de la troupe Shaolin black and white, les équipements nécessaires à leur entrainement sportif et artistique ; organisation de voyages de découverte et d'apprentissage de la culture Shaolin et des arts martiaux Shaolin, en France et à l'étranger, notamment pour les jeunes en difficulté",Paris,31-33 AVENUE DES CHAMPS-ELYSÉES,75008,http://shaolinblackandwhite.com
